"Brand","Model","Model_year","Mileage","Horsepower","Accident","Price"
"Mazda","Mazda6 i Touring",2016,119500,184,0,15000
"Porsche","Macan S",2016,50000,340,0,36000
"Genesis","G70 3.3T Advanced",2019,48000,365,0,29999
"Audi","Q5 2.0T Premium Plus",2018,50400,252,0,28500
"BMW","335 i xDrive",2012,153600,300,0,17500
"Dodge","Durango SRT 392",2022,31917,475,0,64683
"BMW","M3 Base",2016,56235,425,0,50500
"Ford","Fiesta ST",2019,28724,197,1,18300
"Lincoln","MKS Base",2015,124400,305,1,9500
"Chevrolet","Tahoe Premier",2020,137000,355,0,46000
"Ferrari","F430 Berlinetta",2005,38686,483,0,99999
"Ford","F-250 Platinum",2022,6600,430,1,72900
"Mercedes-Benz","SLK-Class SLK280 Roadster",2007,67200,228,0,11500
"BMW","X5 PHEV xDrive45e",2023,15736,389,0,67900
"Mercedes-Benz","E-Class E500",2005,153460,302,1,5800
"Acura","TL 3.7",2012,70000,305,1,15051
"Hyundai","Equus Signature",2011,143898,378,0,9950
"Mercedes-Benz","SL-Class SL500 Roadster",2003,26190,302,0,22000
"Toyota","Land Cruiser Base",2000,209193,230,0,15900
"Porsche","Macan S",2022,20250,375,0,68500
"Mercedes-Benz","E-Class E 350",2014,35000,302,0,29998
"Dodge","Magnum Base",2006,133255,250,0,4000
"Mercedes-Benz","E-Class E 550",2014,43690,402,0,23500
"Toyota","Tundra Platinum",2023,8800,389,0,68500
"Nissan","Versa 1.6 SL",2015,85768,109,1,8250
"Mercedes-Benz","AMG GT 53 Base",2022,2235,429,0,110000
"Porsche","911 GT3",2015,23700,475,0,144940
"BMW","328 i",2013,124000,230,0,11900
"Acura","ILX Premium Package",2018,32260,201,0,20999
"Lexus","GX 460 Base",2015,92000,301,0,28000
"Toyota","Land Cruiser Base",2010,269885,381,1,22500
"Chevrolet","Corvette Base",2008,51855,430,0,35900
"Mazda","Mazda6 i Touring",2015,124000,184,1,12900
"Jaguar","F-TYPE R",2015,26000,550,0,52500
"Audi","A3 2.0T Premium",2018,36500,220,1,25500
"Chevrolet","Camaro 2SS",2022,1400,455,0,54900
"Jeep","Wrangler Unlimited Sport S",2018,17000,285,0,38500
"Porsche","Cayman Base",2011,67998,265,0,30000
"Ford","Mustang GT",2008,64500,300,1,16000
"Toyota","FJ Cruiser Base",2007,102000,239,0,24900
"Land","Rover Discovery SE",2004,145000,217,0,15500
"Porsche","718 Boxster S",2018,50000,350,1,55000
"Chevrolet","Corvette Base",2004,37622,350,0,25500
"Toyota","Avalon Limited",2006,89987,268,0,9499
"Chevrolet","Camaro 2SS",2015,27000,426,0,33000
"Jeep","Liberty Renegade",2004,144770,210,1,6500
"Toyota","4Runner Trail",2011,157000,270,0,23500
"BMW","328 i xDrive",2010,132000,230,1,8500
"Ford","Excursion Limited Ultimate",2002,137000,250,0,15000
"Lexus","IS 300 Base",2018,50992,260,1,28000
"Cadillac","CTS Performance",2010,105760,270,0,12900
"Lexus","LC 500 Base",2018,29800,471,0,68495
"BMW","540 i xDrive",2019,21000,335,1,42000
"Chevrolet","Corvette Base",1998,152195,340,0,9900
"Hummer","H2 Base",2006,169900,325,1,16900
"Volvo","XC90 3.2",2008,196000,235,0,6499
"Jeep","Wrangler Unlimited Sahara",2009,180036,202,1,9100
"Land","Rover Discovery HSE LUXURY",2017,57918,340,0,33500
"BMW","340 i",2017,98600,320,0,26500
"Ford","F-250 Lariat",2018,120000,450,1,55000
"BMW","M3 Competition",2022,14269,503,0,80000
"Lexus","LC 500 Base",2022,6875,471,0,89000
"BMW","750 i",2009,74600,400,0,15000
"Audi","A7 3.0T Premium",2019,45900,335,1,41500
"Dodge","Grand Caravan R/T",2013,43000,283,0,35000
"Ford","Focus SE",2018,33700,160,1,12000
"Chevrolet","Corvette Base",2007,20200,400,0,27500
"Audi","allroad 2.0T Prestige",2013,104457,211,0,17900
"Chevrolet","Express 2500 Work Van",2017,76000,285,0,41400
"Acura","ILX Technology Plus Package",2016,61000,201,1,21000
"Chevrolet","Corvette Z06",2006,21000,505,0,47500
"Cadillac","CTS 3.6L Premium Luxury",2019,136150,335,1,22500
"BMW","M3 Base",2009,78414,420,1,28750
"Mazda","Mazda3 FWD w/Preferred Package",2019,60800,186,0,19900
"Ford","Maverick XLT",2022,16400,191,0,34000
"Toyota","Highlander Hybrid Limited",2018,62200,306,0,35707
"Lincoln","Town Car Signature",2003,142215,239,0,5000
"Mercedes-Benz","SL-Class SL550 Roadster",2007,150000,382,0,8000
"Ford","Mustang GT",1998,49170,225,0,12500
"Chevrolet","Suburban 1500 LT",2015,167500,355,0,18000
"Ford","Fusion SE",2016,110450,231,0,11000
"Audi","S4 3.0T Premium Plus",2014,106000,333,1,23000
"Chevrolet","Suburban Premier",2017,92728,355,0,34900
"Ford","Bronco Big Bend",2022,17000,275,0,44000
"Ford","F-250 XL",2016,75200,385,0,22000
"Dodge","Challenger SRT Hellcat",2015,1800,707,0,64990
"Genesis","G80 3.8",2017,29720,311,0,29500
"Mercedes-Benz","SL-Class SL63 AMG Roadster",2009,56000,518,0,44850
"Lexus","LX 570 Three-Row",2020,59419,383,0,73000
"Kia","Stinger GT2",2018,69100,365,0,32500
"Chevrolet","Trailblazer SS",2008,29586,390,0,47900
"Mercedes-Benz","E-Class E 350",2014,78500,302,1,17900
"Volkswagen","Golf R Base",2022,1067,315,0,48000
"Ford","Explorer Limited",2017,152000,290,0,15499
"Honda","Odyssey LX",2011,185000,248,0,8900
"Dodge","Ram 2500 SLT Mega Cab",2007,97724,350,0,19998
"Honda","Civic LX",2016,111000,158,0,13000
"Ford","F-250 XLT",2019,32268,385,0,46500
"Land","Rover Range Rover HSE SWB",2020,57785,395,0,63995
"BMW","M3 Base",2002,204884,333,1,21500
"Hummer","H2 Base",2003,179400,316,1,15000
"Mazda","RX-8 R3",2009,57000,232,0,14000
"Lexus","LX 570 Three-Row",2021,25997,383,0,87000
"Chevrolet","Corvette Base",2007,28514,400,0,32000
"Ford","Mustang GT Premium",2019,10400,460,0,40000
"Chevrolet","Camaro Z28",1999,58800,305,0,15000
"Land","Rover Discovery HSE",2018,85000,340,0,33000
"Jeep","Wrangler SE",2000,95200,120,0,11999
"Toyota","Highlander XLE",2015,68575,270,1,26000
"Chevrolet","Corvette Grand Sport",2011,12300,430,0,45000
"Chevrolet","Corvette Stingray",2018,13900,455,0,54490
"Mercedes-Benz","SLK-Class SLK230 Kompressor",2001,58800,190,0,9000
"Nissan","Juke NISMO RS",2016,30700,215,1,21500
"Porsche","911 Carrera C2S",2005,104000,355,0,44800
"Porsche","Macan S",2019,36700,348,1,48990
"Mercedes-Benz","GLE 350 Base 4MATIC",2022,24500,255,0,82150
"Toyota","Land Cruiser Base",2017,65000,381,1,65000
"Rivian","R1S Adventure Package",2023,542,835,0,92500
"Toyota","Highlander Platinum",2020,41000,295,0,38700
"Mercedes-Benz","SL-Class SL 63 AMG",2011,47400,518,1,41000
"Ford","Thunderbird Deluxe",2002,40110,252,0,18500
"RAM","2500 Big Horn",2014,124700,410,0,30000
"Ford","F-350 XLT",2013,31000,316,1,35000
"Toyota","RAV4 Prime XSE",2022,7100,302,0,49000
"Ford","Focus SE",2009,107500,132,0,9500
"Porsche","911 Carrera 4 GTS",2023,1518,473,0,194965
"Chevrolet","Corvette Stingray w/2LT",2023,5200,490,0,88900
"Ford","F-150 XLT SuperCab",1999,48054,220,0,9500
"Porsche","Macan Base",2018,87500,252,0,28000
"Acura","ZDX Base",2012,106335,300,0,19000
"Mercedes-Benz","E-Class E 400",2018,28690,329,0,38880
"BMW","M3 Base",2012,83000,414,1,31000
"Ford","F-250 XLT",2019,38600,450,0,54500
"Toyota","Highlander SE",2019,92000,295,1,30000
"Saturn","Sky Red Line",2009,134000,260,1,9500
"Lexus","LS 460 Base",2012,103000,380,0,20500
"Honda","CR-V LX",2004,176261,160,0,3750
"Ford","Mustang GT Premium",2010,58500,315,1,20000
"Ford","F-250 Limited",2018,64000,450,0,64000
"Porsche","Boxster Black Edition",2016,24881,265,1,49999
"Chevrolet","Corvette Base",1998,134000,340,0,11500
"Ford","Explorer XLT",2013,82900,290,1,16000
"BMW","Z4 3.0si",2008,59257,255,0,18200
"Lexus","RX 350 F Sport",2016,81400,295,1,26000
"Hyundai","Accent SEL",2022,5100,120,0,19500
"Ford","Expedition Max XLT",2020,67072,375,0,38500
"BMW","328 i xDrive",2016,65000,240,0,19500
"Ford","Fusion SE",2014,80800,175,0,10000
"Ford","F-150 XLT",2020,53401,375,0,39500
"Dodge","Ram 1500 SLT Mega Cab",2006,201509,345,1,11000
"Honda","Civic EX",2013,107000,140,0,14000
"Land","Rover Range Rover Velar P250 S R-Dynamic",2020,30500,247,0,44000
"Toyota","Tacoma Base",2011,36000,159,0,20000
"Ford","F-250 XLT",2019,38514,385,1,45998
"Mercedes-Benz","Sprinter 2500 Standard Roof",2022,4590,188,0,64000
"RAM","2500 Big Horn",2019,97000,370,1,45000
"BMW","328 i xDrive",2011,110000,230,1,6000
"Ford","Explorer XLT",2017,53000,290,1,25000
"Chevrolet","Suburban LTZ",2016,110000,355,0,30999
"Mazda","MX-5 Miata Sport",2006,218000,170,1,4999
"INFINITI","G35 Base",2003,106500,280,0,9500
"Chevrolet","Express 2500 Work Van",2012,140500,324,0,11800
"Ford","Explorer Eddie Bauer",2010,144200,210,0,9999
"Chevrolet","Suburban RST",2022,21400,277,0,69000
"Mercedes-Benz","GL-Class GL 550 4MATIC",2015,130000,429,0,24500
"Ford","Focus SE",2012,108045,160,0,6500
"Subaru","Crosstrek Premium",2022,10000,152,0,28000
"Hyundai","Genesis Coupe 3.8 Track",2011,75000,306,1,12000
"Chrysler","Town & Country LX",2009,73500,170,1,7858
"Porsche","Panamera Turbo",2018,29850,550,0,89750
"Honda","Pilot EX-L",2016,135350,280,1,19900
"Audi","A8 L 55",2019,35580,335,0,49500
"Ford","Edge SE",2020,71200,250,0,18900
"BMW","328 i",2015,109330,240,0,13349
"Mercedes-Benz","GL-Class GL 450 4MATIC",2007,90400,335,0,10199
"Ford","Ranger XLT SuperCab",2002,192100,207,1,6450
"BMW","M3 CS",2018,32000,453,0,70000
"Volkswagen","Golf GTI 2.0T Autobahn",2022,6400,241,0,41500
"Toyota","4Runner SR5 Premium",2021,36180,270,0,36990
"GMC","Yukon SLT",2014,142400,320,1,13500
"Cadillac","ATS 2.0L Turbo Luxury",2016,83000,272,0,16500
"Nissan","Xterra S",2012,80000,261,0,14800
"Ford","Bronco Badlands",2021,32437,315,0,51000
"BMW","328 i",2011,67500,230,0,18000
"Toyota","4Runner Limited",2021,25882,270,0,43837
"Porsche","911 Turbo",2018,12088,540,0,169000
"Toyota","Tundra SR5 Double Cab",2005,170000,282,1,11200
"Ford","F-250 Lariat",2023,3763,475,0,92000
"Land","Rover Range Rover Velar P380 S",2018,46000,380,0,40000
"Ford","F-250 XLT Crew Cab Super Duty",2008,190321,350,0,15900
"Porsche","Macan S",2018,40950,340,0,39750
"Mercedes-Benz","C-Class C 63 AMG",2014,42000,451,0,45000
"Nissan","Pathfinder S",2014,135000,260,0,8500
"Porsche","911 Carrera S",2023,1877,443,0,185950
"Ford","F-250 XLT",2019,33000,450,0,59000
"Ford","Fusion SE",2016,68000,175,0,12500
"Honda","Accord Sport",2013,405000,185,0,6000
"BMW","330 i xDrive",2018,117000,248,0,17000
"Acura","MDX Sport",2007,183455,300,1,7700
"Cadillac","CTS-V Base",2006,123000,400,0,15000
"Kia","Niro EV EX",2022,20000,201,0,29998
"Porsche","Taycan Base",2021,13344,321,1,83499
"Honda","S2000 CR",2008,44300,237,0,62000
"Lexus","HS 250h Premium",2010,123500,147,1,9500
"Lincoln","Navigator Base",2013,134000,310,0,21500
"Ford","F-150 XLT",2020,57000,375,1,37500
"Tesla","Model S Performance",2012,61000,416,0,29000
"BMW","Z4 sDrive28i",2014,15889,240,0,34500
"BMW","528 i xDrive",2015,125500,240,1,12950
"Ford","Expedition Limited",2013,163500,310,0,16490
"Buick","Enclave Leather",2015,89726,288,0,16000
"Mercedes-Benz","SL-Class SL600 Roadster",2005,93000,493,0,22500
"MINI","Cooper S Base",2012,128000,181,0,8500
"Porsche","Cayenne Turbo",2017,70800,520,0,52999
"Saturn","Vue Hybrid Base",2009,115000,172,0,4400
"RAM","2500 Laramie",2018,98650,350,0,56750
"RAM","1500 Limited",2019,87768,395,0,44000
"Chevrolet","Traverse RS",2023,6000,310,0,48500
"Mazda","CX-50 2.5 Turbo Premium Package",2023,16200,227,0,36900
"Cadillac","SRX Luxury Collection",2012,87500,308,0,11499
"FIAT","500 Lounge",2013,85458,101,0,9000
"Mercedes-Benz","EQS 450+ Base",2022,16500,329,0,69500
"MINI","Cooper S Clubman Base",2009,83853,172,1,6950
"BMW","X6 M50i",2022,22500,523,1,74999
"Lexus","LS 460 Base",2013,99524,386,1,24900
"Genesis","GV80 2.5T",2023,8100,300,0,57300
"Jeep","Grand Cherokee Laredo",2011,118000,360,1,12500
"Toyota","Tacoma SR5",2018,65290,278,1,26450
"Jeep","Gladiator Sport S",2020,13000,285,0,39500
"Dodge","Challenger SRT Hellcat",2018,29475,707,0,62999
"Jeep","Renegade Trailhawk",2017,78717,180,0,17500
"Ford","F-150 Lariat",2021,9142,430,0,61500
"Jaguar","XF Premium",2011,106000,385,1,9400
"Volkswagen","Golf GTI 2.0T SE 4-Door",2016,90000,210,0,16750
"Porsche","Macan Turbo",2016,46000,400,0,38000
"BMW","X4 M Competition",2020,18362,503,0,60000
"Lexus","RX 350 Base",2013,164500,270,1,16500
"GMC","Terrain SLT",2020,55018,170,1,25500
"Volvo","S60 B5 Inscription",2022,14280,247,0,36500
"Subaru","Outback 2.5i Premium",2013,116000,173,1,12500
"Ford","Explorer XLT",2020,45000,300,0,33500
"Ford","F-150 Lariat",2013,102000,365,0,23000
"Ford","Excursion XLS",2004,163000,325,1,18000
"BMW","M8 Competition",2023,3500,617,0,129000
"Porsche","Panamera GTS",2016,42526,440,0,66200
"Mazda","Mazda3 i Touring",2012,144900,155,0,6000
"GMC","Sierra 1500 SLT",2016,85000,355,0,32750
"Mercedes-Benz","Sprinter 2500 Standard Roof",2022,16113,188,0,111000
"Mercedes-Benz","GL-Class GL 450",2011,93000,335,1,11900
"Lexus","NX 300 Base",2019,25470,235,0,32500
"BMW","435 i xDrive",2014,90347,300,0,21800
"GMC","Yukon SLE",2017,96000,355,0,34000
"Honda","Pilot EX-L",2016,80500,280,0,23000
"Audi","A5 Sportback S line Premium Plus",2021,35000,261,0,37499
"Porsche","Panamera Platinum Edition",2022,13500,325,0,86999
"BMW","740e xDrive iPerformance",2019,33214,322,0,43500
"Ford","F-250 XLT",2017,29719,385,0,31000
"Lincoln","Corsair Standard",2022,4520,250,0,38500
"Nissan","Maxima 3.5 SR",2019,72150,300,1,26999
"GMC","Yukon SLT",2015,94500,355,1,30000
"Mercedes-Benz","GLS 550 Base 4MATIC",2017,88454,449,0,39999
"Cadillac","CTS Base",2010,81696,270,1,9499
"Cadillac","CTS Base",2005,94100,255,0,6099
"Ford","Explorer Limited",2022,17500,318,0,46000
"Toyota","Highlander XLE",2022,4437,295,0,42000
"Volkswagen","Golf GTI 2.0T SE 4-Door",2018,70500,220,0,23000
"Toyota","Corolla CE",2008,170000,126,0,5199
"Honda","Element EX",2008,122000,166,0,10500
"Hyundai","Genesis 4.6",2010,120321,378,0,10500
"BMW","325 Ci",2004,178000,184,0,5750
"BMW","M3 Base",2002,60255,333,0,28750
"Land","Rover Range Rover Sport HSE Dynamic",2019,77690,380,0,43500
"Chevrolet","Corvette ZR-1",2009,18000,638,0,78000
"Honda","Prelude Type SH",2001,125000,200,0,18000
"Volkswagen","Golf GTI 2.0T SE 4-Door",2019,33000,228,0,27500
"Nissan","Armada LE",2009,87130,317,0,20000
"Lexus","SC 300 Base",1998,165000,225,0,8700
"Toyota","Camry Solara SLE",2008,73000,210,1,11500
"Tesla","Model Y Performance",2023,6188,455,0,53900
"Jeep","Compass Latitude",2014,105000,158,0,10950
"Audi","Q7 3.0T Prestige",2018,63400,333,0,29900
"Ford","F-250 Platinum",2022,4500,430,0,86500
"Mercedes-Benz","CLS-Class CLS 400 4MATIC",2016,62285,329,1,29950
"Lexus","RX 350 Base",2021,5040,295,1,48900
"Mitsubishi","Outlander Sport ES",2015,98385,166,1,10500
"Hyundai","Sonata SE",2013,43903,200,1,12500
"Ford","Mustang EcoBoost Premium",2017,41650,310,0,23600
"BMW","X5 PHEV xDrive45e",2022,31850,389,0,60500
"Hyundai","Sonata Hybrid Limited",2013,96419,199,1,14999
"Honda","Odyssey EX-L",2007,170000,244,0,7700
"Chevrolet","Colorado LT Crew Cab",2009,139000,300,0,14500
"BMW","M235 i",2015,81000,320,0,27890
"McLaren","720S Performance",2020,9989,710,0,324995
"Chevrolet","Corvette Base",2007,4048,400,0,38000
"Mercedes-Benz","S-Class S 63 AMG",2015,79876,577,0,45750
"Toyota","Mirai Limited",2021,44000,182,0,18500
"Land","Rover Range Rover Sport HSE",2019,65019,340,0,40500
"Nissan","370Z Touring",2009,133409,332,1,14999
"BMW","330 i xDrive",2018,74381,248,1,22995
"BMW","128 i",2013,67874,230,0,18000
"Mercedes-Benz","AMG GLE 63 S Coupe 4MATIC",2018,71500,577,0,61000
"Jeep","Wrangler Sport",2014,71000,285,0,22000
"Ford","F-150 Raptor",2018,64517,450,0,47995
"Dodge","Sprinter 2500 High Roof",2004,55000,154,0,24000
"BMW","M550 i xDrive",2019,7580,456,0,51500
"Hyundai","Sonata GLS",2010,135000,168,0,3999
"Honda","Accord EX-L",2019,62200,192,1,21500
"Cadillac","CTS 3.6L Premium",2014,69001,321,0,19500
"Jaguar","XJ8 L",2006,78049,300,0,13980
"Chevrolet","Suburban High Country",2021,23292,420,0,73500
"Chevrolet","Suburban 1500 LTZ",2010,162671,320,0,12000
"Land","Rover LR2 HSE",2010,100472,230,0,9975
"Subaru","WRX Limited",2017,73120,268,1,19950
"Ford","Expedition Timberline",2022,23300,440,0,67500
"Honda","Clarity Plug-In Hybrid Base",2018,71000,212,1,17500
"Chevrolet","Silverado 2500 LT",2011,240000,335,0,18500
"Lexus","RX 450h Base",2013,119755,295,0,19500
"Mercedes-Benz","M-Class ML 350 4MATIC",2015,88000,302,0,19500
"BMW","X5 xDrive40i",2021,41000,335,0,50000
"Chevrolet","Camaro 2SS",2022,7458,455,0,47500
"Jeep","Gladiator Sport S",2022,23000,285,0,43000
"Land","Rover Discovery LSE",1998,149437,182,0,9995
"Ford","F-250 XLT",2017,244000,440,0,35500
"RAM","1500 Rebel",2019,46000,305,0,37900
"RAM","1500 SLT",2017,45000,395,0,29999
"Porsche","Boxster S",2005,44400,280,0,29800
"Cadillac","Escalade Premium Luxury",2023,600,420,0,103000
"MINI","Cooper S Base",2007,45000,172,0,7900
"Jeep","Gladiator Mojave",2022,24500,285,0,64000
"Toyota","Highlander XLE",2020,35000,295,0,36999
"Acura","MDX Touring",2003,165000,260,1,4000
"Land","Rover Range Rover Sport SE MHEV",2021,15000,355,0,69000
"BMW","535 i xDrive",2014,119750,300,0,15499
"Nissan","350Z Touring",2007,90000,306,1,12000
"Ford","Transit Connect XLT",2015,112000,169,1,14500
"Mercedes-Benz","SL-Class SL550 Roadster",2008,150000,382,0,16800
"Porsche","911 Turbo S",2021,1912,640,0,240000
"Hyundai","Sonata Sport 2.0T",2015,82900,245,1,13995
"Audi","TT 1.8T",2004,79500,180,0,12000
"Volvo","XC90 T6 Inscription",2019,60000,316,0,37000
"RAM","1500 Big Horn",2021,41800,260,0,44900
"Ford","Mustang Mach-E Premium",2023,13232,346,0,45000
"Chevrolet","Camaro 1SS",2017,39000,455,0,31500
"Ford","Bronco Big Bend Advanced",2023,11500,315,0,54490
"Chrysler","Pacifica Launch Edition",2020,22200,287,0,36800
"Tesla","Model Y Long Range",2023,7414,425,0,56515
"RAM","1500 Rebel",2021,32000,395,0,50927
"Toyota","86 Base",2020,14700,200,0,27350
"BMW","X5 xDrive50i",2016,79995,445,0,23995
"GMC","Yukon Denali",2018,76000,420,0,44500
"Honda","Accord EX-L",2014,62000,185,1,18987
"Maserati","Ghibli S Q4",2017,53500,404,0,28700
"Hyundai","Kona EV SEL",2022,9400,201,0,31999
"BMW","435 i",2014,86500,300,0,20900
"Mercedes-Benz","GL-Class GL 450",2011,148000,335,1,9900
"GMC","Sierra 1500 SLE",2014,100080,285,0,22989
"BMW","X5 PHEV xDrive45e",2023,3099,389,0,74995
"Dodge","Durango R/T",2020,78000,360,1,29500
"Ford","Bronco Sport Big Bend",2022,16700,181,0,31000
"Honda","Civic LX",2015,51300,143,0,17500
"Ford","Shelby GT350 Base",2018,8237,526,0,62900
"Volkswagen","Jetta S",2010,99000,170,1,6000
"Jeep","Wrangler Rubicon",2009,130000,202,0,15500
"Ford","F-250 XLT",2016,94300,385,1,28999
"Tesla","Model Y Performance",2022,24115,455,0,46500
"BMW","528 i",2016,82000,240,1,16995
"Kia","Rio S",2021,67686,120,0,15700
"Tesla","Model S 85",2014,96800,362,0,28450
"Jeep","Wrangler Sport",1997,131000,181,1,5500
"Tesla","Model 3 Standard Range",2020,23097,271,0,29900
"Ferrari","GTC4Lusso T",2018,31000,602,0,197499
"BMW","X5 M50i",2021,28898,523,0,71000
"Mazda","MX-5 Miata RF Club",2022,7250,181,0,35619
"Ford","F-250 XLT",2014,59459,400,1,40999
"Jeep","Wrangler Sahara",2012,78000,285,1,22000
"RAM","1500 Laramie",2021,24213,395,0,46500
"GMC","Yukon Denali",2016,107750,420,0,35500
"Ford","F-150 Lariat",2016,117000,365,0,26500
"Chevrolet","Corvette Base",2006,39132,400,0,35000
"BMW","Z4 2.5i",2004,94500,184,0,9000
"Subaru","Crosstrek 2.0i Premium",2017,50011,148,1,21495
"Lexus","GX 470 Base",2004,215000,235,1,7350
"Volkswagen","GTI Base",2008,95798,200,0,9850
"Mercedes-Benz","AMG GLE AMG GLE 63 S-Model 4MATIC",2016,35943,577,0,51700
"Mazda","Mazda6 iSport VE",2008,106000,156,0,4300
"Kia","Telluride EX X-Line",2023,10400,291,0,48000
"Chevrolet","Tahoe LT",2022,2894,355,0,63900
"Mercedes-Benz","AMG C 63 Base",2020,33548,469,0,57999
"BMW","320 i xDrive",2016,185000,180,1,7500
"Chevrolet","Camaro 2SS",2017,62000,455,0,34500
"Jaguar","XF 35t Prestige",2017,101453,340,1,18500
"RAM","3500 Laramie",2013,106385,385,1,42900
"BMW","335 is",2012,86629,320,0,20995
"Audi","S6 4.0T Premium Plus",2018,61258,450,0,49999
"Chrysler","300 S",2014,121500,363,0,15999
"GMC","Sierra 1500 AT4",2022,100,277,0,62499
"Chrysler","200 C",2015,170000,295,1,5995
"Ford","F-150 XLT SuperCab",2010,232000,292,0,3000
"MINI","Cooper S Base",2006,95000,168,0,12500
"Toyota","Venza XLE",2013,103466,268,1,14200
"Toyota","Camry Hybrid Base",2011,133121,147,1,7900
"Chevrolet","Tahoe LT",2012,162731,320,0,14500
"Ford","Shelby GT500 Base",2021,568,760,0,90788
"Lexus","RX 300 4WD",1999,249083,220,1,3500
"Porsche","Macan S",2015,80300,340,0,23999
"Ford","F-150 XLT SuperCab",2004,187000,300,0,6299
"Subaru","Outback 2.5 i Special Edition",2009,181870,169,0,6500
"BMW","X5 xDrive40i",2020,37000,335,1,50000
"Porsche","Taycan Base",2022,9728,375,0,89000
"Lexus","GX 470 Base",2006,152000,263,1,13995
"Ford","F-150 Heritage XL SuperCab Flareside",2004,60260,380,1,30500
"Mazda","MazdaSpeed Miata MX-5 Base",2004,33362,178,1,17599
"Mercedes-Benz","Metris Base",2016,17340,208,0,29000
"Ford","Expedition EL XLT",2011,195500,310,0,8999
"Chevrolet","Monte Carlo SS",2000,74000,200,0,4700
"RAM","1500 Big Horn",2015,140500,395,1,14000
"Jeep","Commander Base",2006,212500,210,0,6500
"Lexus","IS-F Base",2010,77400,416,1,34500
"Ford","Utility Police Interceptor Base",2017,118000,365,0,15000
"Porsche","Carrera GT Base",2005,4400,605,0,1599000
"Cadillac","Escalade ESV Luxury",2016,146200,420,0,24500
"Tesla","Model Y Performance",2020,39000,455,0,43000
"Chevrolet","Avalanche 1500 LS",2005,130000,295,0,7200
"Ford","F-150 Lariat",2021,33080,325,0,47850
"Jeep","Wrangler Sport",2016,41000,285,0,25000
"Nissan","350Z Touring",2004,110897,287,1,11500
"Chevrolet","Corvette Z06",2016,49000,650,0,75000
"Pontiac","Solstice GXP",2007,47000,260,0,13300
"Hyundai","Sonata SE",2018,57690,185,1,15900
"Lincoln","Navigator Reserve",2018,54000,450,1,46500
"Nissan","Maxima SL",2007,101600,255,0,6700
"Ford","Ranger XLT",2021,89000,270,0,34000
"Jaguar","XE 35t Premium",2017,55000,340,0,25000
"Lincoln","MKZ Reserve",2017,71964,240,0,18750
"Cadillac","Escalade ESV Platinum",2020,92000,420,0,50000
"Ford","Fusion SE",2012,160000,240,0,4500
"Mercedes-Benz","E-Class E 350",2012,95816,302,0,12000
"Jeep","Wrangler Unlimited Sport",2014,132600,285,1,17000
"Jeep","Wrangler Sport",2010,149460,202,0,10700
"Volkswagen","Jetta 1.4T S",2019,59000,147,0,17000
"Chevrolet","Camaro Z28",2002,48000,310,0,21999
"Chevrolet","Corvette Z06",2016,41500,650,0,66000
"Porsche","Cayman R",2012,54000,330,0,75000
"Porsche","Cayenne Base",2018,70455,300,0,45855
"Subaru","Crosstrek 2.0i Limited",2018,84054,152,0,21499
"BMW","750 Li",2007,114528,360,0,9000
"Jeep","Wrangler Sahara",2013,111850,285,1,26500
"GMC","Sierra 2500 AT4",2020,52673,445,0,69500
"BMW","X3 M AWD",2021,31500,473,0,54500
"BMW","335 i",2011,73000,300,0,16000
"Jeep","Wrangler Unlimited Sahara",2019,59692,285,0,35900
"Toyota","Corolla S Plus",2016,68364,132,0,16000
"Land","Rover Discovery HSE LUXURY",2017,47200,340,1,29000
"Mercedes-Benz","E-Class E 450 4MATIC",2021,18000,362,1,62000
"Ford","Fusion Hybrid Base",2012,158366,191,1,8250
"BMW","X1 xDrive 28i",2017,49700,228,0,26000
"GMC","Terrain SLE",2010,81500,182,0,12250
"BMW","i3 120Ah w/Range Extender",2019,16975,170,0,26990
"Ford","Mustang SVT Cobra",2003,16100,390,0,35500
"Land","Rover Range Rover Supercharged LWB",2020,54225,518,0,67500
"RAM","2500 Big Horn",2016,89500,410,0,35000
"Ford","E250 Cargo",2013,87501,225,1,17777
"MINI","Countryman Cooper S ALL4",2018,12370,189,0,28900
"RAM","1500 Classic Tradesman",2019,12466,395,0,28995
"Volvo","C70 T5",2011,199000,227,1,5500
"Mercedes-Benz","SL-Class SL600 Roadster",2007,78200,510,1,22999
"Toyota","Camry Hybrid XLE",2018,22000,208,0,29500
"Jeep","Liberty Sport",2003,103000,210,0,5200
"Jaguar","XF Luxury",2009,91491,300,0,7000
"Subaru","Outback 2.5i Premium",2019,77000,175,1,18749
"Land","Rover Range Rover Sport HSE Dynamic",2019,20500,380,0,76000
"Tesla","Model Y Long Range",2022,500,425,0,45900
"Lexus","ES 350 Base",2019,49810,302,1,33900
"Alfa","Romeo Giulia Quadrifoglio",2021,10558,505,0,75000
"BMW","330 i",2005,59300,225,0,30900
"Maybach","Type 57 Base",2004,34254,543,0,64250
"Mercedes-Benz","Sprinter 2500",2016,139200,161,1,22000
"Mercedes-Benz","E-Class E 350",2012,82046,302,0,13999
"Dodge","Dakota Sport",1997,285000,230,0,6399
"Mazda","CX-9 Touring",2016,127131,227,1,16770
"Porsche","911 Turbo S",2019,31000,580,0,179900
"BMW","X3 xDrive30i",2021,27000,248,0,38400
"Jeep","Grand Cherokee Limited",2015,93400,290,0,18900
